"","TITULO_PROJETO","","UF_PROPONENTE","SITUACAO_REGISTRO","CNPJ_PROPONENTE","RAZAO_SOCIAL_PROPONENTE","LEI_8313","ART1","ART1A","ART3","ART3A","ART39","FUNCINES","TOTAL_CAPTADO"
"","BAILARINAS","","RJ","DEFERIDO","31.179.864/0001-46","","0","179000","0","0","0","0","0","179000"
"","","","RJ","DEFERIDO","31.179.864/0001-46","","0","170000","0","0","0","0","0","170000"
"","","","RJ","DEFERIDO","31.179.864/0001-46","","0","283000","0","0","0","0","0","283000"
"","","","RJ","DEFERIDO","31.179.864/0001-46","","332595","1302000","0","0","0","0","0","1634595"
"","","","RJ","DEFERIDO","31.179.864/0001-46","","0","424000","0","0","0","0","0","424000"
"","","","RJ","DEFERIDO","31.179.864/0001-46","","0","2700000","0","149529,9","0","0","0","2849529,9"
"","Brasil aos 500 Anos","","RJ","DEFERIDO","31.179.864/0001-46","","250527,9487","1800000","0","0","0","0","0","2050527,949"
"","O Pesadelo de Sidarta","","RJ","DEFERIDO","31.179.864/0001-46","","0","0","0","0","1567500","0","0","1567500"
"","TERRA ESTRANGEIRA","","RJ","DEFERIDO","31.179.864/0001-46","","30000","150000","0","0","0","0","0","180000"
"","Central do Brasil","","RJ","DEFERIDO","31.179.864/0001-46","","578999,9955","2239000","0","254415,7","0","0","0","3072415,696"
"","Futebol","","RJ","DEFERIDO","31.179.864/0001-46","","135664,16","540000","0","0","0","0","0","675664,16"
"","","","RJ","DEFERIDO","31.291.787/0001-11","RODAMOINHO FILMES LTDA","0","0","0","0","3000000","0","0","3000000"
"","","","RJ","DEFERIDO","31.291.787/0001-11","RODAMOINHO FILMES LTDA","0","0","0","0","2975442,5","0","0","2975442,5"
"","","","RJ","DEFERIDO","31.335.789/0001-65","LOCOMOTIVA CINEMA E ARTE LTDA.","310000","0","0","0","0","0","0","310000"
"","","","RJ","DEFERIDO","31.337.942/0001-93","","70000","0","0","0","0","0","0","70000"
"","HERBERT - NOSSA GENTE    (EX- HERBERT VIANNA)","","RJ","DEFERIDO","31.337.942/0001-93","","0","0","0","0","0","166165,92","0","166165,92"
"","","","RJ","DEFERIDO","31.337.942/0001-93","","0","0","0","0","0","86606,4","0","86606,4"
"","CRISTO REDENTOR","","RJ","DEFERIDO","31.337.942/0001-93","","0","0","0","0","0","197058,72","0","197058,72"
"","CASA DE PEDRA","","RJ","DEFERIDO","31.337.942/0001-93","","0","320000","0","0","0","0","0","320000"
"","Eliezer Batista - O Engenheiro do Brasil (Ex- Conversas com Eliezer)","","RJ","DEFERIDO","31.337.942/0001-93","","0","836780","193220","0","0","0","0","1030000"
"","Mapa das Minas Parte 2 (O)","","RJ","DEFERIDO","31.337.942/0001-93","","0","539000","0","0","0","0","0","539000"
"","","","RJ","DEFERIDO","31.337.942/0001-93","","440000","695918","300000","0","0","0","0","1435918"
"","Som da Rua ","","RJ","DEFERIDO","31.337.942/0001-93","","297413,03","0","0","0","0","0","0","297413,03"
"","","","RJ","DEFERIDO","31.337.942/0001-93","","0","55000","0","0","0","0","0","55000"
"","","","RJ","DEFERIDO","31.337.942/0001-93","","600000","0","0","0","75229,41","0","0","675229,41"
"","A Noite dos Cobra Criadas - Uma Homenagem a Bezerra da Silva","","RJ","DEFERIDO","31.337.942/0001-93","","0","0","0","0","0","219643,17","0","219643,17"
"","SERRA PELADA","","RJ","DEFERIDO","31.337.942/0001-93","","360000","0","120000","0","0","0","0","480000"
"","","","RJ","DEFERIDO","31.337.942/0001-93","","0","509214","0","0","0","0","0","509214"
"","Fio da Meada - A Cooperativa de Costumeiras da Rocinha","","RJ","DEFERIDO","31.337.942/0001-93","","0","199972","0","0","0","0","0","199972"
"","AMORES","","RJ","DEFERIDO","31.337.942/0001-93","","0","503516","0","0","0","0","0","503516"
"","MAPA DAS MINAS (O)","","RJ","DEFERIDO","31.337.942/0001-93","","0","744270","0","0","0","0","0","744270"
"","","","RJ","DEFERIDO","31.337.942/0001-93","","0","417000","0","0","0","0","0","417000"
"","","","RJ","DEFERIDO","31.390.347/0001-11","ALO VIDEO LTDA - ME","0","368259","0","0","0","0","0","368259"
"","Homem Pode Voar A Saga de Santos Dumont (O)","","RJ","IRREGULAR","31.399.272/0001-30","","440000","529000","0","0","0","0","0","969000"
"","","","RJ","IRREGULAR","31.399.272/0001-30","","300000","300000","0","15715,68","0","0","0","615715,68"
"","Marcados Para Morrer","","RJ","IRREGULAR","31.399.272/0001-30","","0","0","0","0","381865,57","217879,63","0","599745,2"
"","","","RJ","IRREGULAR","31.399.272/0001-30","","0","0","0","0","0","557400","0","557400"
"","","","RJ","IRREGULAR","31.399.272/0001-30","","0","0","225285","0","0","0","0","225285"
"","","","RJ","IRREGULAR","31.399.272/0001-30","","0","0","0","0","1620353,96","0","0","1620353,96"
"","TV ANO ZERO","","RJ","IRREGULAR","31.399.272/0001-30","","0","80000","0","0","0","0","0","80000"
"","Punhal","","ES","DEFERIDO","31.478.621/0001-09","","0","266500","40000","0","0","0","0","306500"
"","Morte da Mulata (A) - Filme","","ES","DEFERIDO","31.478.621/0001-09","","0","188390","0","0","0","0","0","188390"
"","","","RJ","DEFERIDO","31.525.918/0001-88","","0","0","200000","0","0","0","0","200000"
"","","","RJ","DEFERIDO","31.553.936/0001-73","TELENEWS SERVICE LTDA","0","250000","50000","0","0","0","0","300000"
"","Foliar Brasil","","RJ","DEFERIDO","31.553.936/0001-73","TELENEWS SERVICE LTDA","390000","200000","0","0","0","0","0","590000"
"","VAIDADE","","RJ","DEFERIDO","31.553.936/0001-73","TELENEWS SERVICE LTDA","50000","0","0","0","0","0","0","50000"
"","NEM TUDO SE DESFAZ (EX Sinfonia N. 2)","","SP","DEFERIDO","31.608.781/0001-25","LAVRA EDITORA E PRODUCOES CINEMATOGRAFICAS EIRELI","0","0","78000","0","0","0","0","78000"
"","","","RJ","IRREGULAR","31.622.483/0001-90","GUILHERME FONTES FILMES LTDA","5640999,994","3000000","0","0","0","0","0","8640999,994"
"","","","RJ","IRREGULAR","31.622.483/0001-90","GUILHERME FONTES FILMES LTDA","2269999,998","2348000","0","0","0","0","0","4617999,998"
"","","","RJ","IRREGULAR","31.939.739/0001-97","","0","51100","600000","0","0","0","0","651100"
"","ILUMINADOS    (EX-MOVIEMENTO)","","RJ","DEFERIDO","32.022.899/0001-30","","0","152187","0","0","0","0","0","152187"
"","","","RJ","DEFERIDO","32.267.676/0001-32","","182395,38","1769299","0","2468500","0","0","0","4420194,38"
"","","","RJ","DEFERIDO","32.267.676/0001-32","","0","500000","0","0","0","0","0","500000"
"","","","RJ","DEFERIDO","32.267.676/0001-32","","0","0","500000","0","0","0","0","500000"
"","","","RJ","DEFERIDO","32.267.676/0001-32","","0","0","0","1000000","1000000","0","0","2000000"
"","Skate nas periferias","","RJ","DEFERIDO","32.785.981/0001-16","VAMO QUE VAMO FILMES - EIRELI","0","0","0","0","600000","0","0","600000"
"","","","RJ","DEFERIDO","33.139.692/0001-02","MAPA FILMES DO BRASIL LTDA.","1789999,984","2141439","0","0","0","0","0","3931438,984"
"","","","RJ","DEFERIDO","33.139.692/0001-02","MAPA FILMES DO BRASIL LTDA.","0","0","450000","0","0","0","0","450000"
"","O Gerente","","RJ","DEFERIDO","33.139.692/0001-02","MAPA FILMES DO BRASIL LTDA.","0","0","850000","0","0","0","0","850000"
"","Arte Para Todos","","RJ","DEFERIDO","33.139.692/0001-02","MAPA FILMES DO BRASIL LTDA.","0","413400","0","0","0","0","0","413400"
"","Quatrilho (O)","","RJ","DEFERIDO","33.450.990/0001-19","","182000","948552","0","0","0","0","0","1130552"
"","","","RJ","DEFERIDO","33.451.113/0001-62","FILMES DO SERRO LTDA.","0","0","393251,95","0","0","0","0","393251,95"
"","Rio Heat","","RJ","DEFERIDO","33.451.113/0001-62","FILMES DO SERRO LTDA.","0","0","100000","1314821,53","1685178,46","0","0","3099999,99"
"","","","RJ","DEFERIDO","33.714.593/0001-07","VERONA FILMES LTDA","0","781436","0","0","0","0","0","781436"
"","","","RJ","DEFERIDO","33.714.593/0001-07","VERONA FILMES LTDA","0","168697","0","0","0","0","0","168697"
"","","","RJ","DEFERIDO","33.737.511/0001-40","","100000","0","600000","0","0","0","0","700000"
"","A PROCURA DE MARTINA","","RJ","DEFERIDO","33.897.794/0001-97","IPANEMA FILMES LTDA","0","0","500000","0","0","0","0","500000"
"","DAWSON ILHA 10","","BA","DEFERIDO","34.366.831/0001-01","","0","0","700000","0","0","0","0","700000"
"","#DeixaEla","","SP","DEFERIDO","34.878.582/0001-25","FLUXA FILMES LTDA","0","0","0","0","950000","0","0","950000"
"","","","RJ","DEFERIDO","35.789.569/0001-62","OSWALDO CALDEIRA PRODUCOES CINEMATOGRFICAS LTDA","0","150000","0","0","0","0","0","150000"
"","","","RJ","DEFERIDO","35.789.569/0001-62","OSWALDO CALDEIRA PRODUCOES CINEMATOGRFICAS LTDA","640000","500000","160000","0","0","0","0","1300000"
"","DEPOIS DAQUELE BAILE","","RJ","DEFERIDO","35.790.682/0001-68","","1207418,73","0","0","0","0","0","0","1207418,73"
"","","","RJ","DEFERIDO","35.790.682/0001-68","","0","743000","97973,17","0","0","0","0","840973,17"
"","1958 O Ano Em Que O Mundo Descobriu o Brasil   (Ex - Copa 1958)","","RJ","DEFERIDO","35.792.621/0001-30","","618000","250000","0","0","0","0","0","868000"
"","","","RJ","DEFERIDO","35.792.621/0001-30","","0","0","50000","0","300000","0","0","350000"
"","Mestre Bimba Corpo de Mandinga","","RJ","DEFERIDO","35.794.023/0001-08","LUMEN PRODUCOES LTDA","0","349000","0","0","0","0","0","349000"
"","","","RJ","DEFERIDO","35.794.023/0001-08","LUMEN PRODUCOES LTDA","100000","0","0","0","0","0","0","100000"
"","","","RJ","DEFERIDO","35.794.023/0001-08","LUMEN PRODUCOES LTDA","320000","0","249313,95","0","0","0","0","569313,95"
"","SUITE BAHIA - REENCONTRO COM AGNALDO SIRI ","","RJ","DEFERIDO","35.794.023/0001-08","LUMEN PRODUCOES LTDA","150000","200000","0","0","0","0","0","350000"
"","","","RJ","DEFERIDO","35.892.546/0001-89","1001 FILMES LTDA","1200000","500000","0","400000","0","0","0","2100000"
"","","","RJ","DEFERIDO","35.892.546/0001-89","1001 FILMES LTDA","0","0","0","226100","0","0","0","226100"
"","Chico - Artista Brasileiro (Ex - Chico: O Artista e o Tempo)","","RJ","DEFERIDO","35.892.546/0001-89","1001 FILMES LTDA","0","0","1269000","1200000","1200000","0","0","3669000"
"","Aparecida, o milagre (Ex-""APARECIDA, A PADROEIRA DO BRASIL"")","","RJ","DEFERIDO","36.007.649/0001-81","","0","238350","625000","2300000","0","0","0","3163350"
"","","","ES","IRREGULAR","36.300.499/0001-08","","238550","0","0","0","0","0","0","238550"
"","Vidas Partidas (Ex-Maria da Penha, Ex - Simplesmente Maria)","","RJ","DEFERIDO","36.472.587/0001-89","","0","500000","3307750","500000","2000000","0","0","6307750"
"","Simples Mortais","","DF","DEFERIDO","37.981.206/0001-50","","240000","0","465000","0","0","0","0","705000"
"","Filhas do Vento","","DF","DEFERIDO","37.981.206/0001-50","","660500","0","0","0","0","0","0","660500"
"","","","DF","DEFERIDO","37.981.206/0001-50","","0","0","1088000","0","0","0","0","1088000"
"","","","DF","DEFERIDO","37.981.206/0001-50","","160000","50000","0","0","0","0","0","210000"
"","","","DF","DEFERIDO","37.981.206/0001-50","","0","0","500000","0","0","0","0","500000"
"","Olhar de Nise","","DF","DEFERIDO","38.027.546/0001-09","JORGE OLIVEIRA DA SILVA COMUNICACAO CONSULTORIA E MARKETING EIRELI - ME","0","0","628700","0","0","0","0","628700"
"","","","DF","DEFERIDO","38.027.546/0001-09","JORGE OLIVEIRA DA SILVA COMUNICACAO CONSULTORIA E MARKETING EIRELI - ME","0","0","795000","0","0","0","0","795000"
"","","","RJ","DEFERIDO","39.183.983/0001-84","","0","0","287422,11","0","0","0","0","287422,11"
"","Othelo, o grande","","RJ","DEFERIDO","39.183.983/0001-84","","0","0","0","0","200000","0","0","200000"
"","No Meio da Rua","","RJ","DEFERIDO","39.507.140/0001-96","","0","1190088","0","0","0","0","0","1190088"
"","","","RJ","DEFERIDO","39.507.140/0001-96","","0","0","0","125039,95","0","0","0","125039,95"
"","","","RJ","DEFERIDO","39.507.140/0001-96","","0","1846500","1837000","1500000","0","0","0","5183500"
"","Dona Flor e Seus Dois Maridos","","RJ","DEFERIDO","39.527.494/0001-00","","0","0","1200000","0","2800000","0","0","4000000"
"","AUTHENTIC REPORTER","","RJ","DEFERIDO","39.737.740/0001-40","BLAH SERVICOS DE COMUNICACAO EIRELI","0","889239","64000","0","0","0","0","953239"
"","Sombras de Julho","","RJ","DEFERIDO","39.939.269/0001-73","","0","274171","0","0","0","0","0","274171"
"","","","RJ","DEFERIDO","39.939.269/0001-73","","120000","212925","0","0","0","0","0","332925"
"","MANGUEIRA DOCUMENTAL - BATERIA","","RJ","DEFERIDO","39.939.269/0001-73","","0","206366","0","0","0","0","0","206366"
"","","","RJ","DEFERIDO","39.939.269/0001-73","","0","120000","0","0","0","0","0","120000"
"","Quarta Parede","","RJ","DEFERIDO","39.939.269/0001-73","","265000","0","0","0","0","0","0","265000"
"","","","RJ","DEFERIDO","40.241.291/0001-24","","0","0","179845","0","0","0","0","179845"
"","","","RJ","DEFERIDO","40.271.140/0001-19","","0","285514","0","0","0","0","0","285514"
"","","","RJ","IRREGULAR","40.340.630/0001-20","","0","0","222739,2","0","0","0","0","222739,2"
"","","","RJ","DEFERIDO","40.426.918/0001-11","","0","758712","0","2500000","0","0","0","3258712"
"","","","RJ","DEFERIDO","40.426.918/0001-11","","0","1417400","1000000","0","1099999,97","0","0","3517399,97"
"","","","RJ","DEFERIDO","40.426.918/0001-11","","0","530000","0","300000","1300000","0","0","2130000"
"","","","RJ","DEFERIDO","40.426.918/0001-11","","0","0","92100","0","0","0","0","92100"
"","","","RJ","DEFERIDO","40.426.918/0001-11","","1570000,005","698666","0","0","0","0","0","2268666,005"
"","Homem Nu (O)","","RJ","DEFERIDO","40.426.918/0001-11","","3999,9967","770000","0","0","0","0","0","773999,9967"
"","","","RJ","DEFERIDO","40.447.906/0001-73","","0","258208","0","100000","0","0","0","358208"
"","","","RJ","DEFERIDO","40.447.906/0001-73","","749999,8","648218","0","584480,02","0","0","0","1982697,82"
"","","","RJ","DEFERIDO","40.447.906/0001-73","","0","0","0","920000","1400000","0","0","2320000"
"","","","RJ","DEFERIDO","40.447.906/0001-73","","0","0","50000","54078,7","0","0","0","104078,7"
"","","","RJ","DEFERIDO","40.447.906/0001-73","","0","0","0","200000","0","0","0","200000"
"","","","RJ","DEFERIDO","40.447.906/0001-73","","0","1105280","1320000","0","0","0","0","2425280"
"","Meninas (Ex - As Meninas)","","RJ","DEFERIDO","40.447.906/0001-73","","978382,5","0","0","0","0","0","0","978382,5"
"","","","PE","IRREGULAR","41.090.374/0001-22","","200000","0","0","0","0","0","0","200000"
"","","","RJ","IRREGULAR","42.164.699/0001-75","REGINA FILMES LTDA","0","1350","2400000","1000000","0","0","0","3401350"
"","A Luz do Tom (ex - Antonio Carlos Jobim - O Homem Iluminado)","","RJ","IRREGULAR","42.164.699/0001-75","REGINA FILMES LTDA","630000","101350","270000","0","0","0","0","1001350"
"","","","RJ","IRREGULAR","42.164.699/0001-75","REGINA FILMES LTDA","1000000","401100","0","2881000","0","118952,02","0","4401052,02"
"","","","RJ","IRREGULAR","42.164.699/0001-75","REGINA FILMES LTDA","761784,4","169100","0","0","0","0","0","930884,4"
"","","","RJ","IRREGULAR","42.164.699/0001-75","REGINA FILMES LTDA","1847726","1175782","0","0","0","0","0","3023508"
"","Casa Grande e Senzala - III","","RJ","IRREGULAR","42.164.699/0001-75","REGINA FILMES LTDA","500000","896399","0","0","0","0","0","1396399"
"","","","RJ","DEFERIDO","42.465.229/0001-41","","0","0","0","0","150000","0","0","150000"
"","EIKE - TUDO OU NADA","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","286068,08","2413931,92","0","0","2700000"
"","O Paciente: o caso Tancredo Neves - Desenvolvimento","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","150000","150000","0","0","300000"
"","COMO ɠCRUEL VIVER ASSIM","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","1248417,07","1542528,92","0","0","2790945,99"
"","","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","0","209000","0","0","209000"
"","UM TIO QUASE PERFEITO (EX-Tio Imperfeito)","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","335000","0","2218407,3","123194,04","0","0","2676601,34"
"","EM NOME DA LEI - DESENVOLVIMENTO","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","250000","0","0","0","250000"
"","","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","2076600,69","250000","0","0","2326600,69"
"","De Pernas Pro Ar 2","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","200000","750000","2000000","0","0","0","2950000"
"","","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","300000","500000","1000000","1750000","0","0","3550000"
"","","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","1513000","1072681","0","423448,55","0","0","0","3009129,55"
"","","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","400000","250000","2871153,24","0","128846,76","0","3650000"
"","UM DIA, UM CIRCO","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","163210","0","0","0","0","0","163210"
"","PERIGOSA OBSESSAO","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","1107000","0","0","0","1107000"
"","","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","751400","0","1000000","0","0","0","1751400"
"","Guerra de Canudos(A)","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","1642685,36","2530090","0","1371961","0","0","0","5544736,36"
"","O JARDIM SECRETO DE MARIANA","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","500000","0","0","1000000","0","0","1500000"
"","A Porta ao Lado","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","0","200000","0","0","200000"
"","De Pernas Pro Ar 3","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","500000","0","0","3000000","0","0","3500000"
"","O PACIENTE, O CASO TANCREDO NEVES (EX O PACIENTE)","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","0","0","0","0","2200000","0","0","2200000"
"","Quase Nada  (Ex Foice Veneno e Machado)","","RJ","DEFERIDO","42.473.256/0001-66","MORENA FILMES EIRELI - ME","525000","59227","0","0","0","0","0","584227"
"","","","RJ","DEFERIDO","42.488.478/0001-52","","80000","3000000","1570000","417137,63","0","0","0","5067137,63"
"","","","RJ","DEFERIDO","42.488.478/0001-52","","0","0","1630000","0","0","1200000","0","2830000"
"","","","RJ","DEFERIDO","42.488.478/0001-52","","0","0","0","3000000","0","0","0","3000000"
"","PAULO GRACINDO - O BEM AMADO","","RJ","IRREGULAR","42.523.043/0001-00","","200000","500000","100000","0","0","0","0","800000"
"","Corte Seco (Ex - Espadas de Papel)","","SP","DEFERIDO","43.493.915/0001-99","","0","0","800000","0","0","0","0","800000"
"","O Grande Kilapy","","SP","DEFERIDO","44.154.342/0001-31","","0","600000","95000","0","0","0","0","695000"
"","De Passagem","","SP","DEFERIDO","44.154.342/0001-31","","200000","550700","0","0","0","0","0","750700"
"","DEMOCRACIA ARMADA","","SP","DEFERIDO","44.154.342/0001-31","","40000","0","150000","0","0","0","0","190000"
"","MUSICAGEN    (EX  -  MUSICAGEM)","","SP","DEFERIDO","44.154.342/0001-31","","0","289600","0","0","0","0","0","289600"
"","","","SP","DEFERIDO","44.154.342/0001-31","","0","0","407000","0","0","0","0","407000"
"","","","SP","DEFERIDO","44.154.342/0001-31","","0","400000","75000","0","0","0","0","475000"
"","","","SP","DEFERIDO","44.154.342/0001-31","","0","0","720000","0","0","0","0","720000"
"","Mare Nostrum","","SP","DEFERIDO","44.154.342/0001-31","","0","0","450000","0","0","0","0","450000"
"","Uma Vida em Segredo","","SP","DEFERIDO","44.154.342/0001-31","","0","1586358","0","0","0","0","0","1586358"
"","","","SP","DEFERIDO","44.154.342/0001-31","","0","1858664","0","67150,94","0","0","0","1925814,94"
"","Cego que Gritava Luz(O)","","SP","DEFERIDO","44.154.342/0001-31","","195476,6","162624","0","0","0","0","0","358100,6"
"","Tronco (O)","","SP","DEFERIDO","44.154.342/0001-31","","672677,8","1816076","0","0","0","0","0","2488753,8"
"","Cangaceiro  (O)","","SP","DEFERIDO","44.182.046/0001-44","","499999,9997","692715","0","1392516,1","0","0","0","2585231,1"
"","As Feras","","SP","DEFERIDO","44.182.046/0001-44","","299999,9999","0","0","0","0","0","0","299999,9999"
